name,LCD_x_[A],LCD_y_[A],LCD_z_[A],GCD_x_[A],GCD_y_[A],GCD_z_[A],PLD_x_[A],PLD_y_[A],PLD_z_[A],unitcell_vol_[Aˆ3],ASA_[mˆ2/g],AV_A^3,AV_Volume_fraction,node_connectivity,linker_length_[A],node_length_[A],linker_mass_[amu],node_mass_[amu],node_metal_mass_[amu],topology,cell_a_length_[A],cell_b_length_[A],cell_c_length_[A],alpha_[deg],beta_[deg],gamma_[deg],density,volume,number_of_vertices,number_of_edges,number_of_carbons_per_primitive_cell,number_of_hydrogens_per_primitive_cell,number_of_nitrogens_per_primitive_cell,number_of_oxygens_per_primitive_cell,formula,kx,ky,kz
SR_tsa_v1-3c_triazine_Ch_v2-3c_triazine_Ch_v3-6c_Zr_1_Ch_ntn_edge_1B_2CH3_Ch_2x2x2,14.49191,9.81384,14.34655,9.81384,9.81384,14.27149,14.34655,9.81384,14.34655,82252.4,3415.2,44378.5,0.53954,6,20.404318941569947,11.037463700189324,888.7239999999999,889.498,91.224,tsa,42.86399,44.54709,46.86809,89.95313,90.37211,113.20305,0.57439,82252.44812,2208.0,3892.0,672,736,192,512,Zr96 H736 C672 N192 O512,0.11315,0.20196,0.10594
SR_srb_v1-4c_Cd_1_Ch_v2-4c_bicyclooctane_Ch_2TrU_Ch_1DoU_Ch_1TrU_Ch_2x1x2,9.67612,7.30989,9.13802,7.30989,6.04652,9.45965,9.13802,6.97060,9.66713,35333.1,5163.84,16418.6,0.46468,4,5.728208162500208,0.0,112.04,112.4,112.41,srb,21.25841,33.5539,49.53775,89.57647,89.58532,89.7037,0.51652,35333.0534,944.0,1336.0,576,224,0,128,Cd16 H224 C576 O128,0.24293,0.22338,0.2336
SR_pbpl_v1-3c_B_Ch_v2-3c_Cu_imadazoline_Ch_v3-3c_B_Ch_1B_2Br_Ch_ntn_edge_1x1x1,55.19239,25.67623,53.41151,25.67623,24.90736,55.11902,53.41151,24.42629,55.07533,386653,4257.02,330302,0.85426,2,16.909704440490408,0.0,648.32,63.54600000000001,63.54600000000001,pbpl,72.7754,72.87951,72.90078000000003,89.99879,89.95545,89.92600999999998,0.18343,386653.30063,2736.0,3944.0,1440,720,288,0,Cu144 H720 C1440 Br144 N288,0.09816,0.08649,0.28871
SR_msq_v1-8c_Co_1_Ch_v2-8c_Co_1_Ch_v3-6c_bicyclooctane_Ch_2B_2Br_Ch_1x1x2,18.09853,4.24617,18.00472,15.25407,15.25407,18.09853,18.09853,4.22475,18.00637,41023.9,2249.86,15160.8,0.36956,12,24.366210628873947,3.8402574007555788,3168.835,251.731,58.933,msq,34.22714000000001,34.35446,34.89045,89.50702,89.88064,89.69125,1.08726,41023.9054,1214.0,1892.0,688,208,0,102,Co24 H208 C688 Br192 O102,0.10447,0.10567,0.0809
SR_xbt_v1-4c_bicyclooctane_Ch_v2-8c_Co_1_Ch_1DoU_Ch_ntn_edge_2x2x2,5.86033,2.75106,5.81872,2.97411,2.97411,5.50546,5.50546,2.49283,5.74464,25440.5,1704.12,2153.79,0.08466,12,5.878193865924636,3.885269263303896,114.056,251.731,58.933,xbt,28.99275,29.40629,29.96721,85.96629,86.99894,88.16046999999998,1.5288700000000002,25440.52137,1504.0,2319.0,576,256,0,544,Co128 H256 C576 O544,0.19709,0.1876,0.17027
SR_mote_v1-4c_bicyclooctane_Ch_v2-4c_V_1_Ch_1B_2NH2_Ch_2x2x2,17.98018,16.67109,17.78146,16.67109,8.53970,17.55218,17.78146,7.77296,17.89356,73488.6,4675.99,42983.5,0.5849,4,26.43457110127817,2.085338839181298,2026.079,101.884,50.942,mote,30.77395,48.58574,49.22995,89.82677,86.79266,89.46383,0.40308,73488.63754,1952.0,2984.0,896,704,192,128,V32 H704 C896 N192 O128,0.21369,0.20384,0.147
SR_cdp_v1-4c_1anC_Ch_v2-4c_In_1_Ch_1B_2SH_Ch_ntn_edge_2x2x1,8.34695,4.16394,7.93952,6.19777,6.19777,8.19538,8.20051,6.19777,8.20051,34719.8,3361.26,10837.5,0.31214,6,12.20371419529284,0.0,748.9169999999999,114.8,32.06,cdp,29.54734,33.74927,34.83092,90.75529,90.50595,91.3138,0.88355,34719.84251,1200.0,1816.0,528,256,0,256,In32 H256 C528 S128 O256,0.3487,0.34423000000000004,0.51013
SR_nba_v1-4c_Cu_1_Ch_v2-3c_Cu_imadazoline_Ch_1B_2CF3_Ch_ntn_edge_1x1x1,39.73913,22.03045,39.71637,22.03045,21.50032,39.73913,39.71637,22.03045,39.71637,74668.9,4277.27,63780.7,0.85418,2,8.728639691489448,0.0,322.164,63.54600000000001,63.54600000000001,nba,42.02328,42.11379,42.1919,90.1005,90.15587,90.13326,0.18059,74668.93696,522.0,803.0,216,96,72,24,Cu42 H96 C216 N72 O24 F72,0.17803,0.23991,0.31868
SR_mfj_v1-3c_B_Ch_v2-3c_Cu_imadazoline_Ch_v3-4c_Cu_1_Ch_v4-4c_porphyrin_Ch_ntn_edge_1x1x1,12.24040,6.54492,12.00376,7.76094,7.76094,9.44695,9.44695,4.39453,12.12752,25962.6,3984.91,11643.2,0.44846,2,4.445251409190036,0.0,110.072,63.54600000000001,63.54600000000001,mfj,20.86634,23.12671,53.80159,89.66745999999998,89.97189,89.9512,0.67061,25962.57044,784.0,1039.0,368,200,128,32,Cu56 H200 C368 N128 O32,2.5593,4.0416,9.8911
SR_fla_v1-8c_Co_2_Ch_v2-4c_1anC_Ch_2B_2Br_Ch_ntn_edge_1x1x1,11.57689,1.86317,11.09061,1.86317,1.86317,11.57689,11.57689,1.85536,10.59019,24148.7,0,0,0,16,16.299214048748915,4.941090571336453,3122.925,271.182,58.933,fla,28.634870000000006,28.7013,29.38375,90.26963,90.26112,90.10857,1.7925099999999998,24148.70387,1204.0,1944.0,672,224,96,0,Co16 H224 C672 Br192 N96 Cl4,0.29141,0.24971,0.21642
SR_sku_v1-4c_bicyclooctane_Ch_v2-6c_Ni_1_Ch_ntn_edge_1B_2CH3_Ch_1x1x1,14.26259,5.17675,13.86178,5.17675,5.17675,14.17003,14.26259,5.17675,14.26259,26531.9,3680.92,8478.52,0.31956,6,21.127155161551357,5.876442482905708,1585.76,268.786,58.693000000000005,sku,28.4201,28.90741,32.31091,91.42597,90.65244,90.88253,0.73006,26531.86451,1264.0,2045.0,624,496,0,112,Ni32 H496 C624 O112,0.13,0.12932000000000002,0.17715
SR_tfe_v1-3c_Cu_imadazoline_Ch_v2-3c_Cu_imadazoline_Ch_v3-4c_Cu_1_Ch_1DoU_Ch_ntn_edge_1x1x1,34.92563,23.34279,33.47057,24.11328,24.08520,33.15486,34.01460,24.11328,34.01460,94248.3,4813.63,81259,0.86218,2,4.576835864853906,0.0,110.072,63.54600000000001,63.54600000000001,tfe,45.22038,45.47266,45.8368,90.09829,90.58274,90.18903,0.16404000000000002,94248.28081,618.0,849.0,240,168,120,24,Cu66 H168 C240 N120 O24,0.38623,0.33112,0.12944
SR_fsy_v1-4c_B_Ch_v2-4c_B_Ch_v3-6c_Mg_1_Ch_1B_2CH3_Ch_ntn_edge_2x1x2,10.92978,4.41247,10.65205,7.95146,4.78109,9.36339,9.36569,7.95146,9.36569,49644.7,4017.92,17101.6,0.34448,5,2.198087370135682,0.0,45.016999999999996,24.305,24.305,fsy,25.22116,44.16762,44.56657,90.22783,90.15493,90.06354,0.6463399999999999,49644.70336,1984.0,3106.0,848,656,0,384,Mg96 H656 C848 O384,0.11822,0.12771,0.12076
SR_xaw_v1-4c_V_1_Ch_v2-6c_bicyclooctane_Ch_1B_4H_Ch_ntn_edge_2x2x2,7.77283,2.63917,7.75825,2.63917,2.61072,7.77043,7.75825,2.54047,7.75533,48468.7,1896,6259.24,0.12914,8,22.90783845368188,6.412782953246897,3667.389,203.768,50.942,xaw,36.44011,36.45637,36.48453,90.02067,90.1109,90.00868,1.17269,48468.66454,3232.0,4712.0,1856,896,0,384,V96 H896 C1856 O384,0.4709100000000001,0.39376,0.40854
SR_xbm_v1-8c_Mn_1_Ch_v2-4c_1anC_Ch_1B_4F_Ch_2x2x2,9.02942,6.40946,8.73302,6.49075,6.49075,8.97385,8.97385,5.04053,8.71460,6451.15,2533.57,2049.02,0.31762,16,26.308202630135263,5.1043704000327015,3601.56,255.202,54.938,xbm,17.90506,18.19078,19.81154,89.0149,89.29857,89.57791,0.99273,6451.1548600000015,253.0,375.0,136,0,32,0,Mn4 C136 N32 Cl1 F80,0.20517,0.18219,0.20543000000000006
SR_iac_v1-4c_1anC_Ch_v2-6c_Zn_1_Ch_1TrU_Ch_1x1x1,8.16398,4.83187,7.68682,5.46921,5.16209,7.68682,7.99045,5.46921,7.99045,20143.1,3337.51,6671.8,0.33122,6,9.034738449779164,3.288728658697765,284.135,277.519,65.38,iac,27.17649,27.21431,27.23555,89.98146,89.9757,89.99133,0.92836,20143.11524,584.0,736.0,312,0,0,208,Zn64 C312 O208,0.10606,0.10045,0.13094
SR_xbt_v1-4c_bicyclooctane_Ch_v2-8c_Mn_1_Ch_1B_2NO2_Ch_ntn_edge_2x2x2,6.13143,3.41930,5.98046,3.45112,3.31960,6.11523,5.47658,3.45112,5.47658,31312.6,2655.98,3840.8,0.12266,16,8.939800489280001,5.129393514907002,302.17,255.202,54.938,xbt,19.1505,38.26519,42.91399000000001,85.36429,87.67317,88.69865,1.14364,31312.58268,1488.0,2076.0,480,128,608,192,Mn64 H128 C480 N608 Cl16 O192,0.20747,0.27413000000000004,0.22226
SR_bbg_v1-4c_Cd_1_Ch_v2-4c_bicyclooctane_Ch_ntn_edge_2B_2NO2_Ch_3x2x1,8.79688,7.15818,8.56493,7.15818,1.95100,8.72486,8.56493,1.95814,8.46448,36485.1,2433.04,6801.55,0.18642,4,32.44771420538035,0.0,5115.029,112.4,112.41,bbg,20.08952,41.48701,43.79002,90.12011,90.09399,91.45424,0.99259,36485.09889,1788.0,2423.0,816,288,192,480,Cd12 H288 C816 N192 O480,0.0525,0.06134,0.04564
SR_pti_v1-4c_porphyrin_Ch_v2-4c_Cu_1_Ch_v3-4c_1anC_Ch_1DoU_Ch_ntn_edge_1x2x3,5.28795,2.70974,5.28795,3.16246,2.67637,5.27250,5.25730,3.16246,5.25730,23469,2177.77,1764.4,0.07518,4,57.20344565940138,2.3762569785965915,7326.434,127.09200000000001,63.54600000000001,pti,28.18187,28.82625,28.88983,90.22893,90.28314,89.99911,1.25256,23468.97604,1584.0,2275.0,816,432,96,192,Cu48 H432 C816 N96 O192,0.24931,0.2007,0.349
SR_fsb_v1-4c_bicyclooctane_Ch_v2-6c_Al_1_Ch_1B_2CF3_Ch_1x2x2,10.53237,5.86879,10.38718,5.95446,5.95446,10.53237,10.53237,5.95446,10.53237,39226.8,2974.61,12219.9,0.31152,6,31.35082540061736,3.1022366253369493,4946.478,96.945,26.982,fsb,28.42595,28.9767,47.62962,90.48644,90.80189,90.02851,0.8704,39226.78094,1616.0,2647.0,816,240,0,104,Al24 H240 C816 O104 F432,0.05365,0.03563,0.05296
SR_flu_v1-4c_1anC_Ch_v2-8c_Co_1_Ch_1B_2indole_Ch_1x1x1,16.88785,6.65592,16.78354,7.44375,7.44375,16.88785,16.88785,6.58382,16.88785,26255.6,4493.54,14625.4,0.55704,12,17.826582166414124,3.8222521169126193,804.7330000000001,251.731,58.933,flu,29.13633,29.96392,30.07976,89.79095,89.94467,88.87611,0.47084,26255.55577,700.0,1065.0,360,192,64,68,Co16 H192 C360 N64 O68,0.26136,0.3201,0.3476
SR_tee_v1-8c_Zr_1_Ch_v2-8c_Zr_1_Ch_v3-3c_B_Ch_1B_2CH3_Ch_1x1x1,21.64593,14.70101,21.42140,14.70101,14.14243,21.64593,21.42140,6.35740,21.42140,46421,3881.68,26495.2,0.57076,8,14.413922290398649,10.93867572371016,519.57,819.454,91.224,tee,27.30761,30.68763,55.39609,89.79800999999998,89.70103,89.77239,0.47325,46420.96807,1284.0,2280.0,528,528,0,192,Zr36 H528 C528 O192,0.10681,0.09562,0.17841
SR_sst_v1-4c_Cu_1_Ch_2B_2SH_Ch_1x1x1,39.36753,13.00983,39.36753,13.35224,13.35224,39.36753,39.36753,13.00814,39.17376,231699,4692.74,167481,0.72284,4,11.602822262169669,2.372988258123076,368.45300000000003,127.09200000000001,63.54600000000001,sst,61.40924,61.40953,61.44041,90.03376,90.03314,90.02934,0.29723,231698.62422,2976.0,4155.0,1344,768,0,384,Cu96 H768 C1344 S384 O384,0.14049,0.1316,0.10860999999999997
SR_albd_v1-4c_Cu_1_Ch_v2-6c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_1B_2NH2_Ch_2x2x2,8.05668,4.58740,7.95038,4.73913,4.58740,7.92530,7.82949,4.73913,7.82949,7244.42,3189.64,1785.61,0.24648,4,17.99772497336894,2.3754567359093297,804.7330000000001,127.09200000000001,63.54600000000001,albd,19.20516,19.31793,21.98757,91.01732,89.61789,117.35047,0.9057,7244.4247,360.0,512.0,150,114,36,48,Cu12 H114 C150 N36 O48,0.26577,0.26686,0.14040999999999998
SR_cdn_v1-4c_V_1_Ch_v2-4c_V_1_Ch_1B_2OH_Ch_2x2x1,10.87405,8.44710,10.87405,8.44710,8.15308,10.65306,10.87405,6.85878,10.87405,41316.4,4109.73,18644.4,0.45126,4,7.268377627695132,2.0835385890477283,196.114,101.884,50.942,cdn,21.78629,21.78935,87.03514,89.97399,89.97248,89.98703,0.63548,41316.35819,1216.0,1719.0,512,256,0,384,V64 H256 C512 O384,0.19996,0.60526,0.20819
SR_ttz_v1-3c_triazine_Ch_v2-3c_triazine_Ch_v3-6c_Zr_1_Ch_1TrU_Ch_1x1x1,20.61730,8.00556,20.35241,8.20331,8.20331,20.61544,20.61544,7.95349,20.43784,43429.9,3649.04,25603.7,0.58954,6,17.34107026892902,11.078664593341832,452.254,889.498,91.224,ttz,33.398309999999995,34.02906,43.16168,89.55476,89.65777,62.29863,0.52644,43429.92091,864.0,1533.0,252,198,72,288,Zr54 H198 C252 N72 O288,0.05779,0.08405,0.11183
SR_htp_v1-6c_Mg_1_Ch_v2-6c_bicyclooctane_Ch_4B_fused_8H_Ch_1x1x1,20.22401,19.21143,20.22401,19.21143,8.47658,20.22401,20.22401,8.47658,19.64893,36082.2,4836.19,22285.1,0.61762,5,2.192619698016279,0.0,45.016999999999996,24.305,24.305,htp,27.66478,30.3047,43.03838,89.96821,89.936,89.99127,0.36439,36082.18737,808.0,1280.0,464,224,0,96,Mg24 H224 C464 O96,0.09137,0.05657,0.20105
SR_fsi_v1-4c_bicyclooctane_Ch_v2-4c_1anC_Ch_v3-6c_Cr_1_Ch_1B_2OH_Ch_1x2x1,12.33451,10.17508,11.69300,10.17508,5.11906,11.40135,11.69300,3.12939,12.24706,43747.5,3381.87,17982.8,0.41106,6,12.026017041942566,3.0882184817797467,620.429,171.987,51.996,fsi,23.1454,42.04188,44.97589,90.02662,91.62023,90.0077,0.6964,43747.46737,1616.0,2169.0,752,416,0,400,Cr48 H416 C752 O400,1.13121,0.66028,0.55383
SR_whw_v1-6c_Ni_1_Ch_1B_4F_Ch_1x1x2,18.03161,16.35111,17.92162,16.35111,7.83339,18.03161,17.92162,8.61485,17.67520,67374.6,2274.5,34615.7,0.51378,7,6.542029147887679,5.775715950212753,236.076,268.786,58.693000000000005,whw,34.94732,43.76773,44.06111,90.35204,90.51432,91.23563,0.77056,67374.58317,1792.0,2666.0,768,64,0,448,Ni128 H64 C768 O448 F384,0.14862999999999998,0.13505,0.19314
SR_pda_v1-8c_Co_1_Ch_v2-6c_B_Ch_1B_4Br_Ch_ntn_edge_1x1x1,21.85055,11.11444,21.82967,11.12212,11.12212,21.35064,21.35064,10.38802,21.78905,29668.4,671.836,9290.36,0.31314,16,21.285862867143916,4.073337191032066,8826.048,251.731,58.933,pda,30.70326,30.99434,31.202890000000004,92.2088,90.29484,90.75709,1.76928,29668.391730000007,1020.0,1728.0,528,0,0,204,Co48 C528 Br240 O204,0.12912,0.15114,0.17094
SR_why_v1-6c_Zn_1_Ch_2B_4CN_Ch_1x1x1,14.79731,11.13416,13.69485,11.13416,10.01448,13.93684,13.69485,10.10387,14.27060,86353.4,4400.82,46010.8,0.53282,6,11.577069497266223,3.2261269035882636,440.29400000000004,277.519,65.38,why,32.69423,51.34647,51.43988,89.92994,89.87535,89.88645,0.49181,86353.40007999999,1712.0,2012.0,1056,0,384,208,Zn64 C1056 N384 O208,0.12763,0.13763,0.17205
SR_umf_v1-4c_Ni_1_Ch_4B_fused_8H_Ch_1x1x1,24.80742,21.56713,24.58659,21.56713,21.47791,24.74467,24.58659,20.10023,24.60927,45700.2,4829.56,36806,0.80538,4,11.817234511160429,2.386349064569766,288.257,117.38600000000001,58.693000000000005,umf,29.08923,29.21798,53.77084,90.06175,90.2048,90.35759,0.2017,45700.17403,496.0,754.0,288,128,0,64,Ni16 H128 C288 O64,0.10444,0.08577,0.1109
SR_fsc_v1-4c_porphyrin_Ch_v2-6c_Zn_1_Ch_1B_2Br_Ch_ntn_edge_2x2x2,9.25447,6.75112,8.56749,6.75112,4.72256,9.25447,8.56749,4.22020,7.03540,5920.38,2848.02,1917.61,0.3239,8,19.83660568997716,3.2128088064486517,1417.922,277.519,65.38,fsc,17.74353,18.24913,18.30184,90.01677,92.26242,91.15739,1.0005,5920.37857,194.0,294.0,100,36,8,26,Zn8 H36 C100 Br16 N8 O26,0.07925,0.10365,0.11674
SR_fmz_v1-3c_B_Ch_v2-6c_Cr_1_Ch_1B_2CN_Ch_1x1x1,14.83604,6.77922,12.83717,7.05722,7.05722,13.65053,13.65053,6.63345,13.80187,72608.2,4351.81,33922.6,0.4672,6,14.788706730295045,3.075840378108235,585.47,171.987,51.996,fmz,32.50851,32.59468,78.96889,89.85108000000002,89.87784,60.196630000000006,0.55282,72608.24361,2016.0,2546.0,1188,324,216,234,Cr54 H324 C1188 N216 O234,0.22087,0.20356,0.20172
SR_llk_v1-3c_B_Ch_v2-12c_Eu_1_Ch_1B_2CF3_Ch_1x1x1,14.55119,6.69170,14.37688,6.69170,6.66818,14.53367,14.46685,6.69170,14.46685,37035,1917.42,9463.94,0.25554,12,15.358386016031499,5.777412135649836,843.3919999999999,132.024,151.96,llk,33.286840000000005,33.33197,33.37961,90.0595,90.15743,90.00336999999998,1.18837,37035.04434,1692.0,2903.0,792,240,0,192,Eu36 H240 C792 O192 F432,0.09034,0.08063,0.08272
SR_zul_v1-4c_bicyclooctane_Ch_v2-4c_Cu_1_Ch_v3-3c_Cu_imadazoline_Ch_ntn_edge_1B_2F_Ch_1x1x1,15.86050,10.08012,15.75579,12.32689,10.63567,15.82871,15.71428,12.32689,15.71428,40739.8,3948.13,25263.6,0.62012,4,23.811336224408283,2.3798256558699835,1737.388,127.09200000000001,63.54600000000001,zul,28.97849,29.19312,48.15757,89.93682,89.9291,89.87436,0.45538,40739.83554,856.0,1273.0,448,184,48,64,Cu40 H184 C448 N48 O64 F72,0.3207,0.25029,0.18437
SR_vmh_v1-6c_Fe_1_Ch_2TrU_Ch_2x1x2,15.69587,15.02087,15.69531,15.02087,15.02087,15.69406,15.69406,7.67987,15.69192,19496.7,4344.86,12727.4,0.6528,6,8.455989475419301,3.4348452871337587,136.062,183.53400000000002,55.845,vmh,23.77263,24.1896,35.75715,89.99845,89.99639,71.47471,0.40318,19496.70375,272.0,376.0,144,0,0,104,Fe24 C144 O104,0.1292,0.1853,0.13701
SR_rtw_v1-4c_V_1_Ch_v2-5c_bicyclooctane_Ch_2B_fused_Ch_1x1x2,16.16695,7.00287,14.65341,12.97900,6.68027,16.13832,16.16695,12.97900,16.16695,56574.5,5309.63,33866.6,0.59862,4,54.9562466553721,2.08646764403501,5966.33,101.884,50.942,rtw,36.09047,36.32076,43.16379000000001,90.83794,90.03925,90.03685,0.37416,56574.45695,1376.0,2087.0,816,432,48,64,V16 H432 C816 N48 O64,0.12129,0.1584,0.10126
SR_vcf_v1-6c_Fe_1_Ch_1B_2CN_Ch_1x1x1,11.41391,8.99016,10.25606,8.99016,8.49445,11.41391,10.25606,4.13427,11.41391,62063.1,3343.71,25280.8,0.40734,6,7.999853920042101,3.357907443700612,214.136,183.53400000000002,55.845,vcf,28.3639,31.84215,68.71862,90.15629,90.34829,90.00726,0.70715,62063.05607000001,1856.0,2460.0,960,192,192,416,Fe96 H192 C960 N192 O416,0.19163,0.18042,0.1727
SR_znz_v1-6c_Ni_1_Ch_v2-6c_Ni_1_Ch_1TrU_Ch_1B_4H_Ch_2x2x1,13.53979,11.24155,13.49157,11.24155,11.24155,13.49157,13.49157,9.41035,13.49157,13630.7,2870.65,7393.85,0.54244,6,5.768550181618688,5.890904328671956,112.04,268.786,58.693000000000005,znz,21.19984,21.41189,33.83923,89.98116999999998,90.25065,117.45262,0.66566,13630.71641,352.0,516.0,144,64,0,112,Ni32 H64 C144 O112,0.23782,0.36715,0.25148000000000004
SR_xbv_v1-4c_B_Ch_v2-4c_bicyclooctane_Ch_v3-8c_Mn_1_Ch_1B_2SH_Ch_ntn_edge_1x1x1,19.07782,7.28931,18.65134,7.28931,7.12790,17.95843,19.07782,7.28931,19.07782,61212.9,3712.48,27609.5,0.45104,16,81.37728781365624,5.1303855323952,20619.928,255.202,54.938,xbv,39.18555,39.21327,39.83874,90.51263,90.13316,90.20241,0.58707,61212.94136,1908.0,2737.0,1008,560,128,0,Mn16 H560 C1008 S192 N128 Cl4,0.19931,0.22029,0.23656
SR_apo_v1-3c_triazine_Ch_v2-6c_CdZn_1_Ch_2B_2OH_Ch_1x1x1,20.88316,15.85413,20.38510,16.23553,16.23553,20.74974,20.74974,15.05933,20.88316,55745.6,4997.81,42241.7,0.75776,6,21.831866891374503,3.271721980509499,858.655,418.579,65.38,apo,33.245090000000005,39.96231,41.95991,90.15444,90.02155,90.11051,0.2545,55745.5517,716.0,940.0,336,192,24,148,Zn4 Cd12 H192 C336 N24 O148,0.29339,0.36836,0.256
SR_whz_v1-6c_Fe_1_Ch_1B_4H_Ch_1x1x1,9.18281,6.92446,9.06967,6.92969,6.88126,9.00756,9.11290,6.92969,9.11290,26276.3,3866.65,10959.9,0.4171,6,7.4291042228283475,3.3834999323849573,164.11599999999999,183.53400000000002,55.845,whz,26.39422,26.42878,37.66865,90.03132,90.01601,90.11772,0.6834,26276.34919,832.0,1296.0,384,192,0,208,Fe48 H192 C384 O208,0.24636,0.20236,1.03797
SR_mrc_v1-6c_Ni_1_Ch_v2-4c_bicyclooctane_Ch_1TrU_Ch_1DoU_Ch_2x2x2,9.28275,6.23135,9.07173,6.26555,6.23135,9.07173,9.15662,6.26555,9.15662,35397,3839.66,14966.6,0.42282,6,16.769230158813464,5.925173475716805,644.5419999999999,268.786,58.693000000000005,mrc,27.03501,29.65223,44.4458,89.73316,89.81393,83.45262,0.68553,35397.000510000005,1216.0,1824.0,576,352,0,224,Ni64 H352 C576 O224,0.0572,0.06016000000000001,0.10724000000000003
SR_nox_v1-3c_triazine_Ch_v2-4c_V_1_Ch_1TrU_Ch_1x1x1,19.79635,17.33448,19.79635,17.92439,17.92439,19.79635,19.79635,17.33448,19.79234,23948.5,5535.74,18608,0.777,4,21.667991055404304,2.090096680254288,680.428,101.884,50.942,nox,27.23023,27.71211,31.73644,90.0,90.00318,90.0,0.21697,23948.54471,216.0,292.0,128,0,48,32,V8 C128 N48 O32,0.10156,0.08091,0.09686
SR_xba_v1-4c_porphyrin_Ch_v2-8c_Co_2_Ch_v3-4c_bicyclooctane_Ch_1TrU_Ch_2TrU_Ch_1x1x1,17.65635,6.53248,17.54442,6.53248,6.53248,17.54442,17.54442,5.95622,17.53143,22519.5,5949.01,13278.4,0.58964,16,42.82507537397278,4.914209386615613,4520.558,271.182,58.933,xba,28.06333,28.06744,28.59013,90.00458,90.00095,90.00572,0.35333000000000003,22519.46789,465.0,598.0,312,100,48,0,Co4 H100 C312 N48 Cl1,0.06666,0.19245,0.12533
SR_ltl_v1-4c_In_1_Ch_v2-4c_bicyclooctane_Ch_1TrU_Ch_1x1x2,26.55826,17.13276,26.55826,17.13276,7.43722,15.22572,26.55826,7.45911,15.34022,37337.7,4346.33,23442.9,0.62786,4,38.72271692313889,0.0,3122.4429999999998,114.8,114.82,ltl,21.28188,43.24831,45.95593,118.02665,90.00326,89.99848,0.4408,37337.74592,600.0,848.0,336,48,0,192,In24 H48 C336 O192,0.25473,0.27978000000000003,0.33897
SR_ulg_v1-4c_Cd_1_Ch_1DoU_Ch_1x1x1,35.40758,26.50187,35.16444,26.77828,26.77828,35.13366,35.13366,26.59712,35.19635,226172,4286.66,181802,0.80382,4,5.910870281621309,0.0,114.056,112.4,112.41,ulg,60.80283000000001,60.95505,61.02542,90.2007,90.12331,90.15838,0.24001,226172.03606,2016.0,3573.0,768,384,0,768,Cd96 H384 C768 O768,0.14724,0.10545999999999997,0.15778
SR_ceh_v1-3c_triazine_Ch_v2-6c_Mg_1_Ch_v3-4c_1anC_Ch_2B_2NH2_Ch_1x1x3,10.42849,8.29601,9.38557,8.29601,4.70456,10.42849,9.38557,4.43652,9.31915,39255.9,4587.67,11758.7,0.29954,5,2.1866841302860816,0.0,45.016999999999996,24.305,24.305,ceh,26.91354,40.92394,41.02691,119.66512,90.43244,90.77794,0.63512,39255.88773,1773.0,2446.0,747,666,270,72,Mg18 H666 C747 N270 O72,0.06835,0.11923,0.07578
SR_ukx_v1-4c_Cd_1_Ch_1B_2furan_Ch_1x1x1,27.67339,24.36770,27.37572,24.36770,24.36770,27.37572,27.37572,24.36770,27.37572,518661,5181.17,424628,0.8187,4,10.69311362706901,0.0,244.158,112.4,112.41,ukx,80.27147,80.3504,80.41573000000002,89.84094,89.87206,89.76459,0.18463,518661.32926,4320.0,7196.0,2304,768,0,1152,Cd96 H768 C2304 O1152,0.10663,0.12766,0.0998
SR_xbm_v1-8c_Mn_1_Ch_v2-4c_1anC_Ch_ntn_edge_1B_4H_Ch_2x2x2,5.41177,3.04633,4.93482,3.04633,2.46294,4.80915,4.93482,2.59382,5.37836,2516.16,2038.66,179.704,0.07142,16,17.311410752881176,5.121304381113956,1553.5710000000001,255.202,54.938,xbm,13.3344,13.670179999999998,13.80477,89.6187,89.73241,89.38592,1.19368,2516.15731,173.0,249.0,88,48,32,0,Mn4 H48 C88 N32 Cl1,0.10464,0.08857000000000001,0.49115
SR_fsh_v1-4c_1anC_Ch_v2-6c_Zr_1_Ch_1B_2CH3_Ch_2x2x1,8.29355,5.83025,8.21078,5.83025,5.83025,8.19147,8.21078,3.96498,7.90035,42206.4,2955.79,11229.4,0.26606,6,16.967527122599982,11.082898176256876,1017.1339999999999,889.498,91.224,fsh,32.49792,34.00577,41.71117,84.5869,87.3475,66.89311,0.9001600000000001,42206.43289,2160.0,3873.0,768,936,0,384,Zr72 H936 C768 O384,1.78865,1.53925,1.45172
SR_bcu_v1-8c_Mn_1_Ch_1B_4CN_Ch_2x2x2,8.82022,4.46062,7.41560,4.50211,4.50211,8.81800,8.81800,3.88045,8.77732,23805.2,3603.99,6450.27,0.27096,16,9.914704170343107,5.1000354057615125,312.216,255.202,54.938,bcu,16.47171,32.957359999999994,43.85322,90.1733,89.9988,90.52168,0.8393200000000001,23805.24261,808.0,1008.0,384,0,384,0,Mn32 C384 N384 Cl8,0.72712,0.28186,0.16752
SR_umj_v1-4c_Cu_1_Ch_2B_2CH3_Ch_1x1x1,23.39624,20.04806,22.37894,20.04806,20.04806,22.37894,22.37894,19.49430,23.39624,68867.9,5401.42,53272.1,0.77354,4,11.787142913875186,2.3652805648279878,296.32,127.09200000000001,63.54600000000001,umj,29.929040000000004,30.02753,88.38132,90.13922,89.98399,119.88204,0.20825,68867.91324,936.0,1610.0,432,384,0,96,Cu24 H384 C432 O96,0.09848,0.10725,0.12841
